"area","epiweek","Rt","CIlow","CIup","Rtnext","CIupnext","CIlownext","sgss_s_positive","sgss_s_negative","total_cases","probs","sgss_s_negative_corrected","sgss_s_positive_corrected","freq"
"Oldham","45",0.759963251243709,0.664387104631408,0.860939382328671,0.665727619706973,0.762217056569554,0.572598853542015,1218,13,1688,0.0458668931301825,0.596269610692372,1230.40373038931,0.0484378237767971
"Oldham","46",0.665727619706973,0.572598853542015,0.762217056569554,0.65026908407881,0.758790563186936,0.551276092896679,835,10,1231,0.111361144392919,1.11361144392919,843.886388556071,0.131788336559667
"Oldham","48",0.774720420731332,0.661400416496937,0.910619470027246,0.950589305184872,1.12483587649087,0.809111679414347,366,10,488,0.344953268032488,3.44953268032488,372.550467319675,0.917428904341723
"Oldham","49",0.950589305184872,0.809111679414347,1.12483587649087,1.04470757764471,1.31892639564147,0.827215184138756,251,9,330,0.550332642440501,4.95299378196451,255.047006218036,1.90499760844789
"Oldham","50",1.04470757764471,0.827215184138756,1.31892639564147,1.0593325560183,1.39247426805554,0.799081690139725,259,38,385,1,38,259,12.7946127946128
"Oxford","49",1.23203278657817,1.05499447139808,1.46104918045445,1.30236258550538,1.62191498994327,1.05581540326939,96,15,155,0.964878703536452,14.4731805530468,96.5268194469532,13.0389013991412
"Oxford","50",1.30236258550538,1.05581540326939,1.62191498994327,1.30981184960866,1.67365580489023,1.03796246569572,103,39,223,1,39,103,27.4647887323944
"Pendle","47",0.912997558437154,0.831990271435767,0.993619940751351,0.942108600518917,1.04035092614475,0.859894298612785,139,14,248,0.176770072178374,2.47478101049724,150.525218989503,1.61750392842957
"Pendle","48",0.942108600518917,0.859894298612785,1.04035092614475,0.96755548911579,1.10491895848202,0.873988969966562,152,21,235,0.304529369114505,6.39511675140461,166.604883248595,3.69659927826856
"Pendle","49",0.96755548911579,0.873988969966562,1.10491895848202,0.973361937508586,1.16649037952533,0.857760457094228,165,17,238,0.504372681577873,8.57433558682384,173.425664413176,4.71117339935376
"Pendle","50",0.973361937508586,0.857760457094228,1.16649037952533,0.967611608073448,1.18448866963065,0.840235510393449,136,32,220,1,32,136,19.047619047619
"Plymouth","45",0.912750230951591,0.770767152880758,1.08054409714991,0.709309587070625,0.845937464076919,0.578480917126533,22,9,441,0.0334881865028179,0.301393678525361,30.6986063214746,0.972237672662455
"Plymouth","46",0.709309587070625,0.578480917126533,0.845937464076919,0.664611805510452,0.80207740091636,0.520928792590753,152,25,514,0.0828413132908648,2.07103283227162,174.928967167728,1.17007504648114
"Plymouth","47",0.664611805510452,0.520928792590753,0.80207740091636,0.823338531671398,0.977776039555844,0.672998257608274,89,17,302,0.156922976997152,2.66769060895158,103.332309391048,2.51668925372791
"Plymouth","48",0.823338531671398,0.672998257608274,0.977776039555844,1.07263774602006,1.32346611121438,0.869229567547003,18,8,160,0.275131957312891,2.20105565850313,23.7989443414969,8.46559868655049
"Portsmouth","46",0.755752942353819,0.611912600677582,0.915176136702683,0.804997309752134,0.974459127554588,0.64282446057362,228,11,589,0.802800285210211,8.83080313731232,230.169196862688,3.69489671017252
"Portsmouth","47",0.804997309752134,0.64282446057362,0.974459127554588,1.09239235040535,1.29807704585937,0.917863160907041,179,9,353,0.893494101530469,8.04144691377422,179.958553086226,4.27736537966714
"Portsmouth","48",1.09239235040535,0.917863160907041,1.29807704585937,1.38338143179369,1.62428195559035,1.17078382668058,87,14,203,0.944773577596055,13.2268300863448,87.7731699136552,13.0958713726186
"Portsmouth","49",1.38338143179369,1.17078382668058,1.62428195559035,1.52246987165858,1.90320954529563,1.18756008492688,115,55,252,0.975465062335809,53.6505784284695,116.349421571531,31.5591637814526
"Portsmouth","50",1.52246987165858,1.18756008492688,1.90320954529563,1.53842846041325,2.0085560392782,1.134936810885,144,134,393,1,134,144,48.2014388489209
"Preston","48",0.88205540227885,0.820645476334144,0.996306847000558,0.90835677083106,1.08200807631413,0.82776572934368,198,6,230,0.540578268751817,3.2434696125109,200.756530387489,1.58993608456417
"Reading","47",1.07359846839295,0.947036448602998,1.20397734557261,1.21612705126207,1.36012084558773,1.07959008422264,93,16,211,0.836890932558507,13.3902549209361,95.6097450790639,12.2846375421432
"Reading","48",1.21612705126207,1.07959008422264,1.36012084558773,1.37503766663273,1.54709571362148,1.21750143862288,91,28,186,0.912762312805808,25.5573447585626,93.4426552414374,21.4767603013131
"Reading","49",1.37503766663273,1.21750143862288,1.54709571362148,1.46379033165345,1.73376705095934,1.25280402024368,119,65,237,0.960499931418884,62.4324955422275,121.567504457773,33.9307040990367
"Reading","50",1.46379033165345,1.25280402024368,1.73376705095934,1.47232170554309,1.79532266023976,1.23209468646001,110,134,359,1,134,110,54.9180327868852
"Redbridge","45",1.15771049898106,1.02183941350082,1.30350475013017,1.07074707093528,1.20428474266935,0.948639538302318,126,16,646,0.742092463184536,11.8734794109526,130.126520589047,8.36160521898069
"Redbridge","46",1.07074707093528,0.948639538302318,1.20428474266935,1.02349300455865,1.15357513386857,0.9030749467589,50,8,759,0.882365071564063,7.0589205725125,50.9410794274875,12.1705527112285
"Redbridge","47",1.02349300455865,0.9030749467589,1.15357513386857,1.19489812207938,1.33161152372026,1.05970917595756,102,16,806,0.939236057057932,15.0277769129269,102.972223087073,12.7354041634974
"Redbridge","48",1.19489812207938,1.05970917595756,1.33161152372026,1.56234677500889,1.72359263425086,1.40719366222658,239,93,855,0.969250063068211,90.1402558653436,241.859744134656,27.1506794775131
"Redbridge","49",1.56234677500889,1.40719366222658,1.72359263425086,1.81068948483187,2.07281792341057,1.58862929060618,221,146,834,0.986532901591758,144.033803632397,222.966196367603,39.2462680197266
"Redbridge","50",1.81068948483187,1.58862929060618,2.07281792341057,1.81968198282905,2.12857921414429,1.56258241341949,305,460,1529,1,460,305,60.1307189542484
"Reigate and Banstead","47",0.993929882022117,0.81170646512676,1.16297764269575,1.20474694760699,1.38978939412665,1.02281240170586,55,16,147,0.940287534977706,15.0446005596433,55.9553994403567,21.1895782530187
"Reigate and Banstead","48",1.20474694760699,1.02281240170586,1.38978939412665,1.52589995291123,1.77862886172901,1.302121102095,30,20,100,0.969798869805407,19.3959773961081,30.6040226038919,38.7919547922163
"Reigate and Banstead","49",1.52589995291123,1.302121102095,1.77862886172901,1.75046866936114,2.1768304155502,1.40814330180975,57,69,153,0.986777462358095,68.0876449027086,57.9123550972914,54.0378134148481
"Reigate and Banstead","50",1.75046866936114,1.40814330180975,2.1768304155502,1.7886952627111,2.29941534485393,1.39050448999279,52,119,239,1,119,52,69.5906432748538
"Ribble Valley","45",0.843578313140705,0.727888047374416,0.91767904519253,0.855126681503248,0.926181460539412,0.745322293177743,117,6,212,0.0581540255254258,0.348924153152555,122.651075846847,0.28367817329476
"Ribble Valley","46",0.855126681503248,0.745322293177743,0.926181460539412,0.885576010791195,0.975063725369035,0.797616628190147,104,9,180,0.138643870450486,1.24779483405437,111.752205165946,1.10424321597732
"Ribble Valley","50",0.98281235199534,0.841156875374004,1.28224058036681,0.976392827413284,1.30391270519661,0.834790309004166,61,6,105,1,6,61,8.95522388059701
"Richmond upon Thames","45",0.922066467994383,0.768876256863206,1.11292463714483,0.878603957010073,1.05286418411035,0.708941606346963,58,9,198,0.347461676947117,3.12715509252405,63.872844907476,4.66739566048366
"Richmond upon Thames","47",0.962985591954951,0.756970725073925,1.14662941768351,1.28201957614764,1.50964392680491,1.06826802790439,47,8,170,0.740963437881911,5.92770750305529,49.0722924969447,10.7776500055551
"Richmond upon Thames","48",1.28201957614764,1.06826802790439,1.50964392680491,1.70269498107467,2.00525485916495,1.45562201356617,78,34,153,0.853653277154371,29.0242114232486,82.9757885767514,25.9144744850434
"Richmond upon Thames","49",1.70269498107467,1.45562201356617,2.00525485916495,1.93899224719736,2.3760776803792,1.55904752498163,48,69,162,0.931301705354611,64.2598176694682,52.7401823305318,54.9229210850155
"Richmond upon Thames","50",1.93899224719736,1.55904752498163,2.3760776803792,1.96736784038038,2.45942494478705,1.51553112481309,98,199,380,1,199,98,67.003367003367
"Rochdale","49",0.838700623439156,0.772701170107299,0.937485085304396,0.847018165442131,0.989992983411832,0.765197136432801,312,11,449,0.551421762545175,6.06563938799693,316.934360612003,1.8779069312684
"Rochdale","50",0.847018165442131,0.765197136432801,0.989992983411832,0.84503700351594,1.00569278845383,0.756721005739979,314,13,428,1,13,314,3.97553516819572
"Rochford","47",1.22434346603681,1.01006716383192,1.42989407807859,1.47504253747458,1.69778898515885,1.25504551456172,28,13,104,0.882234919416002,11.469053952408,29.530946047592,27.9733023229464
"Rochford","48",1.47504253747458,1.25504551456172,1.69778898515885,1.84006817824233,2.10821863593882,1.59998914556843,25,21,99,0.938562612331875,19.7098148589694,26.2901851410306,42.8474236064552
"Rochford","49",1.84006817824233,1.59998914556843,2.10821863593882,2.09099409668101,2.50536828883018,1.74562658838107,23,57,120,0.97260569004086,55.438524332329,24.561475667671,69.2981554154113
"Rochford","50",2.09099409668101,1.74562658838107,2.50536828883018,2.08743149251582,2.54504960158139,1.70547986300123,43,129,282,1,129,43,75
"Rossendale","50",0.847223958827692,0.794189101311154,0.951265822632719,0.844219799045427,0.956505521647882,0.788432613409136,98,8,146,1,8,98,7.54716981132075
"Rother","45",1.30220823771842,1.15086213917065,1.45912193303703,1.30075888848607,1.43585041160688,1.13139703732305,14,10,59,0.959122101171734,9.59122101171734,14.4087789882827,39.9634208821556
"Rother","47",1.32813844427848,1.14860655174128,1.45841463208854,1.41065026417875,1.55542526128446,1.25686900545649,10,27,115,0.992128674978614,26.7874742244226,10.2125257755774,72.3985789849259
"Rother","48",1.41065026417875,1.25686900545649,1.55542526128446,1.5145155094781,1.72772141702731,1.34506864360541,14,38,97,0.996124473998814,37.8527300119549,14.1472699880451,72.7937115614518
"Rother","49",1.5145155094781,1.34506864360541,1.72772141702731,1.56134639081314,1.86681112691361,1.34486531209821,12,73,136,0.998328737434738,72.8779978327359,12.1220021672641,85.7388209796893
"Rother","50",1.56134639081314,1.34486531209821,1.86681112691361,1.54667749378524,1.87701373884007,1.31994179502822,9,158,255,1,158,9,94.6107784431138
"Rugby","50",1.55397423276551,1.12358343228909,2.07006173895403,1.59780775559848,2.20541433686629,1.12254970320132,75,15,177,1,15,75,16.6666666666667
"Runnymede","45",1.11015726310934,1.00813421343857,1.18547152928584,1.09810821215268,1.16987361167572,0.989062117947396,31,6,142,0.260921277015718,1.56552766209431,35.4344723379057,4.23115584349813
"Runnymede","47",1.10156334428094,1.00077251461353,1.17394472278837,1.10908657433676,1.19576197343127,1.02459931233899,37,7,164,0.654756140936077,4.58329298655254,39.4167070134475,10.4165749694376
"Runnymede","48",1.10908657433676,1.02459931233899,1.19576197343127,1.12214546278904,1.24385936846024,1.03822437086098,41,47,129,0.7945505001655,37.3438735077785,50.6561264922215,42.4362198952028
"Runnymede","49",1.12214546278904,1.03822437086098,1.24385936846024,1.12795835887238,1.30996431001013,1.02167426692093,39,174,241,0.899879707489839,156.579069103232,56.420930896768,73.5113000484657
"Runnymede","50",1.12795835887238,1.02167426692093,1.30996431001013,1.121310807703,1.33148689210263,1.00240893940647,24,84,184,1,84,24,77.7777777777778
"Rushcliffe","49",1.05861173792177,0.868285287646811,1.28025984124452,1.14661581762728,1.4892685456056,0.891228248800085,33,11,94,0.726060066221228,7.98666072843351,36.0133392715665,18.1515016555307
"Rushcliffe","50",1.14661581762728,0.891228248800085,1.4892685456056,1.16453477375396,1.56517342954245,0.877871444005559,29,19,100,1,19,29,39.5833333333333
"Rushmoor","48",1.31411875855583,1.10567318240555,1.55672779294347,1.61941481203701,1.9178481378142,1.37309819829835,17,14,59,0.869990221342378,12.1798630987933,18.8201369012067,39.2898809638493
"Rushmoor","49",1.61941481203701,1.37309819829835,1.9178481378142,1.77247564623021,2.2294802240779,1.43361493519613,22,7,71,0.939584083596931,6.57708858517852,22.4229114148215,22.6796158109604
"Rushmoor","50",1.77247564623021,1.43361493519613,2.2294802240779,1.78487830207354,2.33819435418553,1.39947403556635,27,58,181,1,58,27,68.2352941176471
"Salford","45",0.718879668458012,0.642027937127077,0.802038725013752,0.645769930018356,0.728161621443734,0.563349951532003,881,10,1282,0.0802947397201231,0.802947397201231,890.197052602799,0.0901175529967712
"Salford","48",0.842593639011906,0.741349196541074,0.963665778598047,1.00139004466151,1.15990558755845,0.861483183539458,246,7,352,0.488855058114592,3.42198540680214,249.578014593198,1.35256340189808
"Salford","50",1.08163967849922,0.874613120175218,1.32566174396017,1.09336842868773,1.38704307797117,0.855411130834865,216,12,332,1,12,216,5.26315789473684
"Sandwell","45",1.05468091686205,0.938739316089098,1.18839696227262,0.820644325979121,0.929237137722859,0.717052252247199,604,9,1312,0.079705412559169,0.717348713032521,612.282651286968,0.117022628553429
"Sandwell","46",0.820644325979121,0.717052252247199,0.929237137722859,0.708033159176569,0.80705891208908,0.605385328469924,312,7,1514,0.184190675141023,1.28933472598716,317.710665274013,0.404180164886257
"Sandwell","48",0.80207297514415,0.689335839973796,0.910742232770267,1.00917155017903,1.16196879388937,0.881333738861681,253,10,777,0.486854444685951,4.86854444685951,258.13145555314,1.85115758435723
"Sandwell","49",1.00917155017903,0.881333738861681,1.16196879388937,1.15805800254745,1.42703267198455,0.951938277992364,449,39,615,0.687985495688284,26.8314343318431,461.168565668157,5.49824474013178
"Sandwell","50",1.15805800254745,0.951938277992364,1.42703267198455,1.19039766414847,1.5187448218133,0.932184898031879,349,94,582,1,94,349,21.2189616252822
"Sedgemoor","46",1.00331437082735,0.84990005226439,1.10001496944439,0.989627570312499,1.09140955908349,0.83571573113135,55,8,188,0.565039936853108,4.52031949482486,58.4796805051751,7.17511030924582
"Sedgemoor","47",0.989627570312499,0.83571573113135,1.09140955908349,1.01510949257213,1.13360779033537,0.891383377827391,38,11,145,0.728038334570228,8.00842168027251,40.9915783197275,16.3437177148419
"Sedgemoor","48",1.01510949257213,0.891383377827391,1.13360779033537,1.04997206705778,1.22264905157683,0.934742639669145,19,14,113,0.845176145256616,11.8324660335926,21.1675339664074,35.8559576775534
"Sedgemoor","49",1.04997206705778,0.934742639669145,1.22264905157683,1.06415122037417,1.32310602685503,0.930268970777126,14,19,88,0.926937400592217,17.6118106112521,15.3881893887479,53.3691230644004
"Sedgemoor","50",1.06415122037417,0.930268970777126,1.32310602685503,1.06328780752346,1.36167113297193,0.920072199223244,18,40,136,1,40,18,68.9655172413793
"Sefton","45",0.778644061612698,0.678087116027084,0.893981258976973,0.703397454385236,0.799813674301182,0.591928792275103,512,7,655,0.121337188799564,0.849360321596948,518.150639678403,0.163653241155481
"Sefton","50",1.05498030988506,0.818386161016241,1.39748595967595,1.07127484890927,1.47361008375194,0.807347839026349,131,6,172,1,6,131,4.37956204379562
"Sevenoaks","46",1.10571572041814,0.919713759865317,1.23920770317906,1.13692314316367,1.26273265568458,0.947346640961435,14,6,216,0.959597455874915,5.75758473524949,14.2424152647505,28.7879236762474
"Sevenoaks","47",1.13692314316367,0.947346640961435,1.26273265568458,1.24542371582977,1.39899842046093,1.09608687370699,32,31,172,0.979977471367422,30.3793016123901,32.6206983876099,48.2211136704604
"Sevenoaks","48",1.24542371582977,1.09608687370699,1.39899842046093,1.38709043015811,1.62946932706052,1.17722237657687,20,47,130,0.990080030576923,46.5337614371154,20.4662385628846,69.4533752792767
"Sevenoaks","49",1.38709043015811,1.17722237657687,1.62946932706052,1.45056252683849,1.84562187114213,1.17081665630262,24,90,145,0.995707346713998,89.6136612042598,24.3863387957402,78.6084747405788
"Sevenoaks","50",1.45056252683849,1.17081665630262,1.84562187114213,1.43728171859407,1.89929973704474,1.15879624797747,40,151,282,1,151,40,79.0575916230366
"Sheffield","45",0.835016046735671,0.728268257222051,0.959332633149974,0.793868155548735,0.910926002064866,0.690511108292168,111,8,1764,0.0427163442719138,0.34173075417531,118.658269245825,0.287168700987656
"Sheffield","49",0.952055582369793,0.81631480828156,1.12674949115355,0.989103049303384,1.26564923487672,0.783938808281922,97,6,606,0.531845901533138,3.19107540919883,99.8089245908012,3.09813146524158
"Sheffield","50",0.989103049303384,0.783938808281922,1.26564923487672,0.988006131670152,1.32908100867308,0.73723531988774,108,9,643,1,9,108,7.69230769230769
"Shropshire","45",0.954718544246487,0.827586638574079,1.08884411489628,0.754752494667488,0.871710909189297,0.643549187294039,199,21,622,0.0579515307323856,1.2169821453801,218.78301785462,0.553173702445499
"Shropshire","47",0.702372026181793,0.592232019220506,0.815194734811847,0.809431223456818,0.941248952120345,0.689566095394176,182,8,428,0.248383521037561,1.98706816830049,188.0129318317,1.0458253517371
"Shropshire","48",0.809431223456818,0.689566095394176,0.941248952120345,0.954428131539661,1.1332090895902,0.800550024774788,175,9,320,0.402589329833362,3.62330396850026,180.3766960315,1.96918693940231
"Shropshire","49",0.954428131539661,0.800550024774788,1.1332090895902,1.01425628882065,1.30139789937985,0.792746832522079,131,9,160,0.610312186171526,5.49280967554373,134.507190324456,3.92343548253124
"Shropshire","50",1.01425628882065,0.792746832522079,1.30139789937985,1.01957373528697,1.36861269361043,0.765162835534316,174,18,242,1,18,174,9.375
"Slough","46",1.04060375705798,0.91727818077932,1.1429573396192,1.01482521194706,1.11558126988785,0.873374944230419,55,6,476,0.408616809111268,2.45170085466761,58.5482991453324,4.01918172896329
"Slough","47",1.01482521194706,0.873374944230419,1.11558126988785,1.07906628228162,1.18674387282923,0.960028888459436,185,22,418,0.587433107529416,12.9235283656472,194.076471634353,6.24325041818703
"Slough","48",1.07906628228162,0.960028888459436,1.18674387282923,1.19506034718509,1.35824033437821,1.06623027012325,296,75,430,0.743821849160983,55.7866386870737,315.213361312926,15.0368298347908
"Slough","49",1.19506034718509,1.06623027012325,1.35824033437821,1.25477078733449,1.50209324191581,1.07970822549147,188,124,333,0.870933840036513,107.995796164528,204.004203835472,34.6140372322204
"Slough","50",1.25477078733449,1.07970822549147,1.50209324191581,1.25263501498293,1.52655407757055,1.06169161337473,259,243,522,1,243,259,48.406374501992
"Solihull","49",0.975948749408065,0.852425949254977,1.13810082015351,1.01309352965584,1.26492068725509,0.827772477097072,189,25,271,0.863837012525762,21.5959253131441,192.404074686856,10.0915538846468
"Solihull","50",1.01309352965584,0.827772477097072,1.26492068725509,1.01679792912779,1.31363947916044,0.796659807006821,184,59,295,1,59,184,24.2798353909465
"Somerset West and Taunton","48",1.09362130641279,0.975226848789075,1.21855027937996,1.13865980182344,1.37939096485275,1.02226979273652,40,6,80,0.752943196094477,4.51765917656686,41.4823408234331,9.82099820992796
"Somerset West and Taunton","50",1.16283794468454,1.02245283285161,1.53400241959985,1.16431556909771,1.58040836850635,1.01535597431403,40,28,101,1,28,40,41.1764705882353
"South Derbyshire","49",1.0293843308724,0.868579440175784,1.23471036321615,1.03778372117385,1.295516132767,0.826143102847723,48,10,137,0.665823686670352,6.65823686670352,51.3417631332965,11.4797187356957
"South Derbyshire","50",1.03778372117385,0.826143102847723,1.295516132767,1.02670951977139,1.31933462360948,0.789856185307832,67,14,244,1,14,67,17.2839506172839
"South Gloucestershire","46",0.770110176598282,0.662471259151051,0.873803071376427,0.756728459669518,0.857283226198324,0.647323326346641,195,25,897,0.414934325617178,10.3733581404295,209.626641859571,4.7151627911043
"South Gloucestershire","47",0.756728459669518,0.647323326346641,0.857283226198324,0.88630851696604,1.00791438221771,0.768723785806513,101,10,589,0.593739608122971,5.93739608122971,105.06260391877,5.34900547858532
"South Gloucestershire","48",0.88630851696604,0.768723785806513,1.00791438221771,1.04895502249099,1.20940731029823,0.909360710927198,97,16,357,0.74876021079426,11.9801633727082,101.019836627292,10.6019144891223
"South Gloucestershire","49",1.04895502249099,0.909360710927198,1.20940731029823,1.13167307497034,1.38586628829397,0.923972579982559,109,34,341,0.87383746884828,29.7104739408415,113.289526059158,20.7765552033857
"South Gloucestershire","50",1.13167307497034,0.923972579982559,1.38586628829397,1.14308803604439,1.45306045179159,0.894172370742422,118,107,381,1,107,118,47.5555555555556
"South Kesteven","49",1.03352273343781,0.970756242911342,1.08618299416135,1.02934245301564,1.09549535349771,0.956640820406966,112,11,255,0.883173490627819,9.71490839690601,113.285091603094,7.89829950967968
"South Kesteven","50",1.02934245301564,0.956640820406966,1.09549535349771,1.02421578276877,1.09694963383007,0.947259851956871,98,23,240,1,23,98,19.0082644628099
"South Northamptonshire","49",1.05119984251777,0.973554718102523,1.23587256706481,1.05605993740555,1.35811412478716,0.969659123010731,42,13,83,0.953469039350966,12.3950975115626,42.6049024884374,22.5365409301137
"South Northamptonshire","50",1.05605993740555,0.969659123010731,1.35811412478716,1.05233473120584,1.38538489367804,0.957529973787522,62,24,119,1,24,62,27.906976744186
"South Oxfordshire","48",1.11580065197191,0.951998092647881,1.30934521391566,1.25772896197777,1.50365046395175,1.06033647815001,33,6,61,0.897997338017712,5.38798402810627,33.6120159718937,13.815343661811
"South Oxfordshire","49",1.25772896197777,1.06033647815001,1.50365046395175,1.30872127224756,1.64669506624118,1.05933727195475,28,14,90,0.953402070947107,13.3476289932595,28.6523710067405,31.7800690315702
"South Oxfordshire","50",1.30872127224756,1.05933727195475,1.64669506624118,1.30880777948734,1.69981896131245,1.03621101635578,33,33,155,1,33,33,50
"South Staffordshire","45",0.891166661224237,0.783084015405711,1.00762527188063,0.780617168020746,0.882583581226753,0.671746000916512,119,9,435,0.0783762542990399,0.705386288691359,127.294613711309,0.551083038040124
"South Staffordshire","49",0.919689726037532,0.777635932531086,1.09528677306361,0.97425730630073,1.2402954423157,0.77741677988244,60,6,145,0.684052445344746,4.10431467206848,61.8956853279315,6.21865859404315
"South Staffordshire","50",0.97425730630073,0.77741677988244,1.2402954423157,0.981677335724909,1.29987939562674,0.75613486508935,64,21,167,1,21,64,24.7058823529412
"Southampton","46",0.698418964600173,0.56365052883764,0.846824790836432,0.70313619476751,0.8604395813514,0.559355114898998,222,8,494,0.87904414421484,7.03235315371872,222.967646846281,3.05754484944292
"Southampton","48",0.95537642572137,0.782228830839601,1.15113540081251,1.34535558323448,1.61655785067243,1.11656201746985,99,6,165,0.968293829928323,5.80976297956994,99.1902370204301,5.53310759959042
"Southampton","49",1.34535558323448,1.11656201746985,1.61655785067243,1.61225866926502,2.06884302843434,1.25843812964593,86,12,151,0.986106410256223,11.8332769230747,86.1667230769253,12.0747723704844
"Southampton","50",1.61225866926502,1.25843812964593,2.06884302843434,1.67399702402084,2.23509198403953,1.25004981585632,105,50,221,1,50,105,32.258064516129
"Southend-on-Sea","47",1.14196968085592,0.958882217850311,1.31379602317654,1.42981705756641,1.6169591346771,1.25196768174181,49,17,190,0.88665255164142,15.0730933779041,50.9269066220959,22.8380202695517
"Southend-on-Sea","48",1.42981705756641,1.25196768174181,1.6169591346771,1.77348698749495,1.9890493269023,1.57914930921949,63,41,200,0.941008552714596,38.5813506612984,65.4186493387016,37.0974525589408
"Southend-on-Sea","49",1.77348698749495,1.57914930921949,1.9890493269023,1.96279504231505,2.29040503598402,1.68069203976532,82,44,274,0.97373423888956,42.8443065111406,83.1556934888594,34.0034178659846
"Southend-on-Sea","50",1.96279504231505,1.68069203976532,2.29040503598402,1.95122859756113,2.32626652668206,1.62595961400484,134,178,562,1,178,134,57.0512820512821
"Southwark","45",0.983496995960602,0.834447719261977,1.13849258363872,0.984138400642128,1.13134443101768,0.831582336449461,98,17,289,0.554706202312253,9.4300054393083,105.569994560692,8.2000047298333
"Southwark","47",1.08867678371908,0.926704956924356,1.25352649550557,1.36167300171521,1.55357121596538,1.1883607840128,97,25,297,0.869993566847855,21.7498391711964,100.250160828804,17.8277370255708
"Southwark","48",1.36167300171521,1.1883607840128,1.55357121596538,1.6817251305871,1.89788804809319,1.49688953938388,59,41,274,0.931723236032503,38.2006526773326,61.7993473226674,38.2006526773326
"Southwark","49",1.6817251305871,1.49688953938388,1.89788804809319,1.8430016552866,2.16534461557073,1.56340377925705,88,99,389,0.969432655193343,95.973832864141,91.026167135859,51.3229052749417
"Southwark","50",1.8430016552866,1.56340377925705,2.16534461557073,1.85212853931715,2.23501751213464,1.51036345085874,118,262,719,1,262,118,68.9473684210526
"Spelthorne","45",1.0273495717023,0.858975292101873,1.211263970993,0.893137478101844,1.07464426992823,0.702518674195266,66,7,196,0.251945132470498,1.76361592729349,71.2363840727065,2.41591222916916
"Spelthorne","47",0.939854397275343,0.745946822534409,1.11719243320017,1.1690069772744,1.36389110028754,0.98341741314942,74,18,168,0.644037729151401,11.5926791247252,80.4073208752748,12.6007381790492
"Spelthorne","48",1.1690069772744,0.98341741314942,1.36389110028754,1.43336596515467,1.6874562131047,1.20584411009702,55,27,107,0.786758664432033,21.2424839396649,60.7575160603351,25.9054682191035
"Spelthorne","49",1.43336596515467,1.20584411009702,1.6874562131047,1.56724074393228,1.96226705307484,1.24075921454194,52,72,163,0.895557468909926,64.4801377615147,59.5198622384853,52.0001110979957
"Spelthorne","50",1.56724074393228,1.24075921454194,1.96226705307484,1.57464654306716,2.04300059211346,1.20405101266336,103,100,233,1,100,103,49.2610837438424
"St Albans","48",1.18269490876931,1.00782012503663,1.3439177198079,1.41116176699926,1.65900555403368,1.19644037141399,55,15,131,0.837176917666279,12.5576537649942,57.4423462350058,17.9395053785631
"St Albans","49",1.41116176699926,1.19644037141399,1.65900555403368,1.57994180695671,2.02677568610324,1.2754789503761,79,54,164,0.922776526355804,49.8299324232134,83.1700675767866,37.4661146039199
"St Albans","50",1.57994180695671,1.2754789503761,2.02677568610324,1.60550233295689,2.14629576470579,1.26553025389228,71,83,206,1,83,71,53.8961038961039
"Staffordshire Moorlands","48",0.918950067439701,0.802574988336269,1.05858097134908,0.994185539901331,1.17997830736425,0.855183793858197,95,7,168,0.449404849535877,3.14583394675114,98.8541660532489,3.08415092818739
"Staffordshire Moorlands","50",1.02681420492232,0.830045810182406,1.29567443781769,1.02819175487307,1.33775600946732,0.80477740544627,79,11,176,1,11,79,12.2222222222222
"Stevenage","49",1.2413921045683,1.05764492896738,1.56063152337949,1.29711715354827,1.81512849336657,1.05816916225777,36,30,92,0.93525629487823,28.0576888463469,37.9423111536531,42.5116497671923
"Stevenage","50",1.29711715354827,1.05816916225777,1.81512849336657,1.3001943425116,1.90207465169172,1.05068255732631,32,38,114,1,38,32,54.2857142857143
"Stockport","49",0.864406917902532,0.75860697249053,1.00946032865974,0.892702824251367,1.10858841137096,0.750640784368131,176,6,288,0.623807985666819,3.74284791400091,178.257152085999,2.05650984285765
"Stockport","50",0.892702824251367,0.750640784368131,1.10858841137096,0.896476647032455,1.14322272192092,0.737254830542462,154,20,285,1,20,154,11.4942528735632
"Stoke-on-Trent","47",0.853555864223303,0.750530403406344,0.955607314862281,0.902372580073512,1.01909420933606,0.799662107195264,452,9,912,0.32562464092237,2.93062176830133,458.069378231699,0.635709711128271
"Stoke-on-Trent","50",0.968825712514701,0.799039313503355,1.16796977560321,0.967451952818565,1.21266705067705,0.757171513402967,417,19,714,1,19,417,4.35779816513761
"Stratford-on-Avon","50",1.2403115697984,0.95774511807784,1.65067503739291,1.24535191890112,1.72401040246811,0.937897023708589,71,16,94,1,16,71,18.3908045977011
"Stroud","49",1.04175976295198,0.900289505525731,1.24378806380177,1.05982208854229,1.34584400896914,0.889845173577457,37,10,83,0.74794287123712,7.4794287123712,39.5205712876288,15.9136781114281
"Stroud","50",1.05982208854229,0.889845173577457,1.34584400896914,1.05831983471863,1.38089270145713,0.871908714147727,36,8,119,1,8,36,18.1818181818182
"Surrey Heath","47",1.1690214765331,1.00972567030167,1.28057488146615,1.22735144512734,1.374400853378,1.09702929190227,38,9,119,0.705703494843136,6.35133145358822,40.6486685464118,13.5134711778473
"Surrey Heath","48",1.22735144512734,1.09702929190227,1.374400853378,1.30673529486325,1.53401410763727,1.15185273797958,34,45,107,0.830217825587001,37.359802151415,41.640197848585,47.2908887992596
